measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,13,Malaysia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2017,436.56336980799,499.68198610427004,374.39802692163
5,Prevalence,13,Malaysia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2018,139155.6783523162,159689.813533574,119261.7157713182
5,Prevalence,13,Malaysia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2018,0.0047255758382138,0.0054165677105279,0.0040293299532442
5,Prevalence,13,Malaysia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,449.89914404251,516.2873069338,385.58069981673
5,Prevalence,13,Malaysia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2019,145216.83943645775,166469.33804527865,124349.4533227373
5,Prevalence,13,Malaysia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0048813657847141,0.0055992232701118,0.0041593794919005
5,Prevalence,13,Malaysia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2019,464.86600898623,532.8991947214901,398.06563970189
5,Prevalence,13,Malaysia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2020,151863.28053004484,174076.26611645918,128616.45572589542
5,Prevalence,13,Malaysia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2020,0.0050541856637328,0.0058048821745409,0.0042623741843354
5,Prevalence,13,Malaysia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2020,481.49297768003004,551.92077652539,407.78732047647003
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2000,742.6484915411505,861.6342268923422,628.4384227809282
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2000,0.001689266275282,0.0019633780693123,0.0014256826974159
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2000,166.81051858235,193.53658406812002,141.15714284103998
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2001,770.6458300924306,893.7436706576434,653.5109911980317
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2001,0.0017132013854161,0.0019882571369333,0.0014521352284022
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2001,169.15916259882,196.17952242511,143.44770023205
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2002,799.9118774979353,928.0208993704332,678.5295810401807
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2002,0.0017388484450304,0.0020180172422264,0.0014732133279658
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2002,171.69578434452,199.19353704799,145.64187868051
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2003,829.5392829468657,960.2863277067506,701.7357908122183
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2003,0.0017642872334687,0.0020459393154188,0.0014913158649968
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2003,174.21059572025,201.66863300013,147.37073055942
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2004,859.5888721134049,991.9895631743688,725.1827966854869
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2004,0.0017895174702903,0.0020688353831157,0.0015083566851227
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2004,176.70539072261,203.92295554328,149.07557972286
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2005,889.8454444283637,1025.3270713979086,750.4292604572985
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2005,0.0018142805064504,0.0020919093100634,0.0015292008494631
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2005,179.12646330199001,206.39900240798002,151.06189532767002
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2006,919.3001158762164,1058.1551628078294,775.8510805809057
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2006,0.0018364787161199,0.0021184378631417,0.0015490980739915
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2006,181.2676974152,208.6471507592,152.98240094308
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2007,949.9767099546376,1094.301442697535,802.4618830522211
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2007,0.0018600373563485,0.0021492985623918,0.0015700386257238
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2007,183.53288096273002,211.41602137754998,155.03342315243
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2008,981.2474224752772,1127.460367481215,830.0344089746256
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2008,0.0018838351170066,0.0021689647672016,0.0015921675357879
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2008,185.77018340034,213.45128093712998,157.14247074896
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2009,1013.3194689741134,1164.094494415796,858.2064612925112
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2009,0.0019074948824352,0.0021950222225404,0.0016144482124358
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2009,187.99454799937,215.96685448846,159.21744397564999
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2010,1045.5065305282988,1202.5010087502233,885.8184946185513
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2010,0.0019293896892924,0.0022237675817253,0.0016329273620463
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2010,190.06934235541,218.61037615841997,161.0386294128
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2011,1076.8547706112454,1237.3549596864734,912.4270730757185
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2011,0.0019485046336672,0.002242132733934,0.0016511217982412
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,191.83513720560998,220.42727110617002,162.54334152621
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2012,1110.4872431763845,1275.4940702232363,939.6874081121372
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2012,0.0019704860098821,0.0022643162339718,0.0016659340534919
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2012,193.86500957712002,222.67132887731,164.0473670387
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2013,1145.038057376343,1316.7456715147923,971.35553282338
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0019927528120973,0.002294917406983,0.0016865614941598
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2013,195.91630625877002,225.29552322173,166.1991816157
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2014,1180.2538796141905,1359.9353322751317,1000.9870844601916
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2014,0.002014829356326,0.0023242212187951,0.0017083898410981
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2014,197.95448008564,228.09100338533,167.88750395086998
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2015,1215.0836124159655,1398.7682537842572,1028.2841691051497
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2015,0.0020346140793542,0.0023459002489801,0.0017215101256166
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2015,199.80240807047,230.00661237043002,169.08602096891
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2016,1249.1414828639984,1436.613057036156,1060.6931922011115
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2016,0.0020512311650389,0.0023628135593759,0.0017414246963212
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2016,201.39856054855997,231.62452430046002,171.01512120402
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2017,1285.3109593222289,1471.1009787427545,1092.5006536944757
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2017,0.0020701340142794,0.0023727589451513,0.0017576244896109
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2017,203.20766724445002,232.58106997623,172.72435723831
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2018,1322.7610028644035,1513.2514153739237,1126.7708573418097
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2018,0.0020894980036306,0.0023893364314135,0.0017767114649097
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,205.08307559018,234.61702736477,174.69643602181
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2019,1362.1408319277828,1560.196011644176,1162.160493003414
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0021103898629156,0.0024171515619854,0.0017992277321098
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2019,207.11803361748,237.23298091889998,176.71035947004
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2020,1400.8481552522765,1602.0744300392212,1190.5245473850068
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2020,0.0021292371453053,0.002435907719843,0.0018113685427456
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2020,208.92226436274,238.93311801603997,177.55463594433
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2000,330.06627031639897,382.02768436253393,279.88213600018014
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2000,0.0017207734175083,0.0019885973661111,0.0014559096709983
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2000,169.79005242932,196.51962769534,143.97473119549
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2001,341.9431246470407,394.4405503150974,289.3891152281189
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2001,0.0017379910287049,0.0020083510529115,0.0014706956178245
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2001,171.45035125504998,197.77257101035,145.09976039572
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2002,353.9993708121248,406.9433638656032,299.66227426865305
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2002,0.0017540750341796,0.0020196117678956,0.0014847921932702
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2002,173.01149661050002,198.88702134294,146.45511496245
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2003,366.23712757515415,420.4072606127298,310.77517547445103
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2003,0.0017695743824675,0.0020306633252604,0.0014993359214766
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2003,174.49209848114,200.30122452828,148.06749081782
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2004,378.7675504795644,434.9190863170298,322.494152257304
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2004,0.0017850067130839,0.0020497404139901,0.0015177542989799
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2004,175.96244198262,202.04852394642,149.81974692516
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2005,391.6908611416184,449.4589993104353,333.2477911396423
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2005,0.0018010350483893,0.0020668675467315,0.0015337346659901
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2005,177.48075429149,203.65632730929002,150.99935996733
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2006,404.5883328423888,465.5316863772316,342.8646327386321
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2006,0.0018157808339922,0.0020889996599401,0.0015383666155042
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2006,178.87713939164,205.82149705183,151.58777385393
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2007,416.8647337982149,479.43141155131696,352.1421091462996
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2007,0.0018274102942848,0.0020996220153203,0.0015440813463359
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2007,179.92282750362,206.92720723677,151.98792035826
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2008,429.2622796756543,493.08314821184536,363.12722169797394
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2008,0.0018392075661167,0.0021145655580125,0.0015537850977797
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2008,180.97845166618,207.88554907152,153.09568404286
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2009,442.2595380034151,508.8701747420593,373.9770661374758
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2009,0.0018533617292681,0.0021349414600569,0.0015658120245467
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2009,182.26635040355998,209.71827990002998,154.12541533243999
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2010,456.4283097373919,526.8909171082424,386.4916789097406
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2010,0.0018721296387586,0.0021631866831576,0.0015836209525378
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2010,184.02432948999999,212.433684911,155.8270390935
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2011,471.8560328283034,543.7018021014742,398.75196244275446
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2011,0.001895354266549,0.0021861446729515,0.0015995993329466
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,186.21932814815,214.57346575267,157.36859842346
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2012,487.4941611362093,560.0503025998233,411.56679901167576
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2012,0.0019183529540166,0.002209626655277,0.0016171970221038
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2012,188.3892042725,216.42809139179,159.04752908235
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2013,504.2905125572677,579.9345506214102,425.3791458599389
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0019444941565881,0.0022350855133846,0.0016384030500894
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2013,190.86416831747,219.49396811296998,160.99774806874
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2014,522.289730372788,601.3849603006813,440.5492926204613
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2014,0.0019733890913394,0.002271102380616,0.001663320748703
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2014,193.61814073306,222.93955080282998,163.31612508933
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2015,541.5393811012569,622.8517382176841,456.5173731658262
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2015,0.0020046554074369,0.0023046205227271,0.0016895579984638
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2015,196.62138226729,226.14416234495,165.75170721354
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2016,561.8737056950071,646.8581630800934,474.416818459768
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2016,0.0020372927857678,0.0023460478075401,0.0017169948666104
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2016,199.75108040571,229.96380794271,168.65938215200998
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2017,581.8465206670255,670.6955133198246,492.7400785752876
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2017,0.0020656136639832,0.0023816798043686,0.0017464395853323
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2017,202.45460848205,233.36978522132003,171.44985171865
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2018,603.3076856177447,697.2088945477399,511.2860784749802
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2018,0.0020966118908507,0.0024230363909029,0.001773870556467
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,205.42677638395998,237.40021731451,174.09334144909
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2019,626.4135928452117,725.0811374562404,530.2422397847245
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0021309080452535,0.002470549784394,0.0017963635125875
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2019,208.73503148453,241.61326603455,176.68858383672
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2020,650.1135233245898,751.1710876425648,549.6742742185302
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2020,0.0021652075417151,0.0025025372169178,0.0018271843953676
5,Prevalence,30,Republic of Vanuatu,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2020,212.05131289794002,245.01384701399,179.29045825442
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2000,27843.29080106422,31843.619461816063,23859.93088084658
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2000,0.0022437064339922,0.0025655848204744,0.0019198648434401
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2000,222.15917765217,254.07744952458,190.37629787366
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2001,28770.05247664558,32850.56916347604,24601.324557255357
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2001,0.0022840072755336,0.0026100110704868,0.0019497911318495
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2001,225.96884135892,258.01847451886005,193.22637004609
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2002,29753.46049458348,34007.25522648325,25411.40030198174
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2002,0.0023305112498674,0.0026671009145064,0.0019897987497603
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2002,230.29684400211002,263.22193861313,196.68855971513
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2003,30847.01353614197,35237.15962899128,26366.938974394543
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2003,0.0023849932931806,0.0027270901222248,0.0020379485471098
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2003,235.35347310002,268.8489727262,201.17184619409997
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2004,31995.64943312596,36640.451105054926,27366.95900111986
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2004,0.0024414764736826,0.0027988351925279,0.0020892117979313
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2004,240.59720169028998,275.52464665458996,205.79090817345
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2005,33241.96765735154,38146.78203515405,28584.67866152205
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2005,0.0025019763633615,0.0028719669833442,0.0021526311539315
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2005,246.30983902959002,282.65257458361003,211.80116870353
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2006,34559.360256874555,39496.0186774653,29601.880804726745
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2006,0.0025655028603988,0.002933195665795,0.002198593350197
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2006,252.37359114449,288.42409105531,216.17104332347
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2007,35917.91019365899,40944.38208897261,30661.08327609062
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2007,0.0026302454047118,0.0029982033937478,0.0022464023833372
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2007,258.52920259237004,294.70863964597,220.69172085032
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2008,37369.58248163234,42587.07808321055,31892.936652275435
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2008,0.0026989252258471,0.0030726475275102,0.0023031159617325
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2008,265.06549478913,302.07361640441,226.21919948313
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2009,38815.76762560973,44142.635570817045,33211.22238339023
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2009,0.002764273336063,0.0031408500543845,0.002364550409058
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2009,271.28088833445,308.51002372486,232.11108428254002
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2010,40308.827622969664,45868.23993393355,34573.049305774315
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2010,0.0028300549796679,0.0032203864273718,0.0024264361692077
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2010,277.56063376456,315.84192586323,238.06491139464
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2011,41819.9281093554,47552.53276248575,35860.90747698859
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2011,0.002894395325209,0.0032913346740151,0.0024810053430884
5,Prevalence,10,Kingdom of Cambodia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,283.69662945827,322.5852811522,243.27202461787
